Image,dst_type,dst_lev,dmos_std,dmos
tallbuilding-a803053,tallbuilding,2,0.08082903769,0.3633333333
tallbuilding-a803053,tallbuilding,3,0.05033222957,0.7033333333
tallbuilding-a803053,tallbuilding,4,0.1159022577,0.8566666667
tallbuilding-a804068,tallbuilding,1,0.2203028219,0.2966666667
tallbuilding-a804068,tallbuilding,2,0.225166605,0.38
tallbuilding-a804068,tallbuilding,3,0.2663331247,0.5833333333
tallbuilding-a804068,tallbuilding,4,0.2987194894,0.6966666667
tallbuilding-a806037,tallbuilding,1,0.07505553499,0.1266666667
tallbuilding-a806037,tallbuilding,2,0.1193035345,0.2966666667
tallbuilding-a806037,tallbuilding,3,0.1692138686,0.4933333333
tallbuilding-a806037,tallbuilding,4,0.150443788,0.7133333333
tallbuilding-a812029,tallbuilding,1,0.1171893055,0.1466666667
tallbuilding-a812029,tallbuilding,2,0.16653328,0.2433333333
tallbuilding-a812029,tallbuilding,3,0.1686218649,0.5333333333
tallbuilding-a812029,tallbuilding,4,0.1252996409,0.79
tallbuilding-archi317,tallbuilding,1,0.2505992817,0.34
tallbuilding-archi317,tallbuilding,2,0.2463736999,0.43
tallbuilding-archi317,tallbuilding,3,0.2778488798,0.62
tallbuilding-archi317,tallbuilding,4,0.2707397274,0.81
tallbuilding-archi337,tallbuilding,1,0.1006644591,0.1266666667
tallbuilding-archi337,tallbuilding,2,0.1209683154,0.2566666667
tallbuilding-archi337,tallbuilding,3,0.112398102,0.5533333333
tallbuilding-archi337,tallbuilding,4,0.07371114796,0.8166666667
tallbuilding-archi611,tallbuilding,1,0.05507570547,0.1366666667
tallbuilding-archi611,tallbuilding,2,0.05507570547,0.2033333333
tallbuilding-archi611,tallbuilding,3,0.16,0.44
tallbuilding-archi611,tallbuilding,4,0.1724335621,0.6466666667
tallbuilding-archi67,tallbuilding,1,0.04163331999,0.2266666667
tallbuilding-archi67,tallbuilding,2,0.08020806277,0.2833333333
tallbuilding-archi67,tallbuilding,3,0.1258305739,0.4833333333
tallbuilding-archi67,tallbuilding,4,0.1868154169,0.64
tallbuilding-art101,tallbuilding,1,0.07211102551,0.15
tallbuilding-art101,tallbuilding,2,0.1081665383,0.12
tallbuilding-art101,tallbuilding,3,0.2843120352,0.4233333333
tallbuilding-art101,tallbuilding,4,0.193993127,0.7133333333
tallbuilding-art1017,tallbuilding,1,0.3732291521,0.34
tallbuilding-art1017,tallbuilding,2,0.1721433511,0.3566666667
tallbuilding-art1017,tallbuilding,3,0.03055050463,0.4066666667
tallbuilding-art1017,tallbuilding,4,0.3764748774,0.4533333333
tallbuilding-art1027,tallbuilding,1,0.08736894948,0.1766666667
tallbuilding-art1027,tallbuilding,2,0.1242309677,0.2533333333
tallbuilding-art1027,tallbuilding,3,0.16563011,0.5966666667
tallbuilding-art1027,tallbuilding,4,0.04509249753,0.8966666667
tallbuilding-art1028,tallbuilding,1,0.03214550254,0.1766666667
tallbuilding-art1028,tallbuilding,2,0.12489996,0.29
tallbuilding-art1028,tallbuilding,3,0.1417744688,0.61
tallbuilding-art1028,tallbuilding,4,0.0916515139,0.8
tallbuilding-art1183,tallbuilding,1,0.09609023537,0.1533333333
tallbuilding-art1183,tallbuilding,2,0.11,0.21
tallbuilding-art1183,tallbuilding,3,0.3407345007,0.48
tallbuilding-art1183,tallbuilding,4,0.2254624876,0.6666666667
tallbuilding-art1228,tallbuilding,1,0.03785938897,0.1233333333
tallbuilding-art1228,tallbuilding,2,0.07094598885,0.2633333333
tallbuilding-art1228,tallbuilding,3,0.1594783162,0.4366666667
tallbuilding-art1228,tallbuilding,4,0.1530795,0.6166666667
tallbuilding-art1351,tallbuilding,1,0.09848857802,0.23
tallbuilding-art1351,tallbuilding,2,0.02081665999,0.4766666667
tallbuilding-art1351,tallbuilding,3,0.08082903769,0.8033333333
tallbuilding-art1351,tallbuilding,4,0.03511884584,0.9666666667
tallbuilding-art1352,tallbuilding,1,0.1474222959,0.2533333333
tallbuilding-art1352,tallbuilding,2,0.1452583905,0.4
tallbuilding-art1352,tallbuilding,3,0.1800925688,0.6366666667
tallbuilding-art1352,tallbuilding,4,0.04358898944,0.83
tallbuilding-art1482,tallbuilding,1,0.09291573243,0.1266666667
tallbuilding-art1482,tallbuilding,2,0.1311487705,0.22
tallbuilding-art1482,tallbuilding,3,0.02886751346,0.5166666667
tallbuilding-art1482,tallbuilding,4,0.1950213664,0.8133333333
tallbuilding-art1506,tallbuilding,1,0.1171893055,0.1466666667
tallbuilding-art1506,tallbuilding,2,0.1761628035,0.2633333333
tallbuilding-art1506,tallbuilding,3,0.1792577288,0.5166666667
tallbuilding-art1506,tallbuilding,4,0.07211102551,0.81
tallbuilding-art1538,tallbuilding,1,0.09609023537,0.1366666667
tallbuilding-art1538,tallbuilding,2,0.07637626158,0.1666666667
tallbuilding-art1538,tallbuilding,3,0.196977156,0.41
tallbuilding-art1538,tallbuilding,4,0.162583312,0.6966666667
tallbuilding-art1546,tallbuilding,1,0.03214550254,0.1666666667
tallbuilding-art1546,tallbuilding,2,0.140118997,0.3133333333
tallbuilding-art1546,tallbuilding,3,0.2078460969,0.59
tallbuilding-art1546,tallbuilding,4,0.2250185178,0.7533333333
tallbuilding-art1617,tallbuilding,1,0.01527525232,0.09333333333
tallbuilding-art1617,tallbuilding,2,0.02516611478,0.1766666667
tallbuilding-art1617,tallbuilding,3,0.2417298768,0.4633333333
tallbuilding-art1617,tallbuilding,4,0.3181718613,0.6566666667
tallbuilding-art1619,tallbuilding,1,0.04041451884,0.06333333333
tallbuilding-art1619,tallbuilding,2,0.03785938897,0.1333333333
tallbuilding-art1619,tallbuilding,3,0.14,0.3
tallbuilding-art1619,tallbuilding,4,0,0.5
tallbuilding-art1711,tallbuilding,1,0.05567764363,0.14
tallbuilding-art1711,tallbuilding,2,0.1386842938,0.2866666667
tallbuilding-art1711,tallbuilding,3,0.2318045153,0.5666666667
tallbuilding-art1711,tallbuilding,4,0.1078579312,0.8433333333
tallbuilding-art1712,tallbuilding,1,0.09504384953,0.1966666667
tallbuilding-art1712,tallbuilding,2,0.1258305739,0.3333333333
tallbuilding-art1712,tallbuilding,3,0.2203028219,0.5033333333
tallbuilding-art1712,tallbuilding,4,0.2858321186,0.73
tallbuilding-art1717,tallbuilding,1,0.1721433511,0.2666666667
tallbuilding-art1717,tallbuilding,2,0.08,0.28
tallbuilding-art1717,tallbuilding,3,0.1868154169,0.76
tallbuilding-art1717,tallbuilding,4,0.08504900548,0.8466666667
tallbuilding-art1727,tallbuilding,1,0.02645751311,0.09
tallbuilding-art1727,tallbuilding,2,0.1266227994,0.2466666667
tallbuilding-art1727,tallbuilding,3,0.2443358345,0.41
tallbuilding-art1727,tallbuilding,4,0.1450287328,0.7033333333
tallbuilding-art1747,tallbuilding,1,0.05567764363,0.09
tallbuilding-art1747,tallbuilding,2,0.00577350269,0.2033333333
tallbuilding-art1747,tallbuilding,3,0.1053565375,0.4
tallbuilding-art1747,tallbuilding,4,0.177857621,0.6766666667
tallbuilding-art1748,tallbuilding,1,0.1228820573,0.14
tallbuilding-art1748,tallbuilding,2,0.1795364401,0.2266666667
tallbuilding-art1748,tallbuilding,3,0.2417298768,0.3233333333
tallbuilding-art1748,tallbuilding,4,0.2971531592,0.44
tallbuilding-art221,tallbuilding,1,0.00577350269,0.09666666667
tallbuilding-art221,tallbuilding,2,0.02645751311,0.17
tallbuilding-art221,tallbuilding,3,0.08020806277,0.4933333333
tallbuilding-art221,tallbuilding,4,0.1205542755,0.7266666667
tallbuilding-art315,tallbuilding,1,0.04618802154,0.1066666667
tallbuilding-art315,tallbuilding,2,0.01,0.19
tallbuilding-art315,tallbuilding,3,0.04163331999,0.3933333333
tallbuilding-art315,tallbuilding,4,0.2260530911,0.7
tallbuilding-art453,tallbuilding,1,0.1892969449,0.3466666667
tallbuilding-art453,tallbuilding,2,0.2157158625,0.4466666667
tallbuilding-art453,tallbuilding,3,0.2066397832,0.62
tallbuilding-art453,tallbuilding,4,0.1135781669,0.82
tallbuilding-art528,tallbuilding,1,0.02081665999,0.07333333333
tallbuilding-art528,tallbuilding,2,0.02,0.12
tallbuilding-art528,tallbuilding,3,0.06658328118,0.1666666667
tallbuilding-art528,tallbuilding,4,0.2861817604,0.47
tallbuilding-art56,tallbuilding,1,0.1715614564,0.2566666667
tallbuilding-art56,tallbuilding,2,0.1644181661,0.3766666667
tallbuilding-art56,tallbuilding,3,0.06506407099,0.5966666667
tallbuilding-art56,tallbuilding,4,0.1069267662,0.7566666667
tallbuilding-art900,tallbuilding,1,0.09504384953,0.2433333333
tallbuilding-art900,tallbuilding,2,0.162583312,0.3933333333
tallbuilding-art900,tallbuilding,3,0.14,0.69
tallbuilding-art900,tallbuilding,4,0.07211102551,0.85
tallbuilding-art925,tallbuilding,1,0.05507570547,0.1266666667
tallbuilding-art925,tallbuilding,2,0.1040833,0.1833333333
tallbuilding-art925,tallbuilding,3,0.1327905619,0.6366666667
tallbuilding-art925,tallbuilding,4,0.02516611478,0.8233333333
tallbuilding-art936,tallbuilding,1,0.1514375559,0.1666666667
tallbuilding-art936,tallbuilding,2,0.09073771726,0.2066666667
tallbuilding-art936,tallbuilding,3,0.262741952,0.4933333333
tallbuilding-art936,tallbuilding,4,0.2450170062,0.5933333333
tallbuilding-art979,tallbuilding,1,0.06110100927,0.1433333333
tallbuilding-art979,tallbuilding,2,0.1159022577,0.1666666667
tallbuilding-art979,tallbuilding,3,0.1137248141,0.2833333333
tallbuilding-art979,tallbuilding,4,0.1357694124,0.3966666667
tallbuilding-city1,tallbuilding,1,0.0916515139,0.18
tallbuilding-city1,tallbuilding,2,0.1493318452,0.31
tallbuilding-city1,tallbuilding,3,0.02645751311,0.65
tallbuilding-city1,tallbuilding,4,0.0608276253,0.79
tallbuilding-city12,tallbuilding,1,0.01527525232,0.1466666667
tallbuilding-city12,tallbuilding,2,0.04,0.29
tallbuilding-city12,tallbuilding,3,0.1858314649,0.5266666667
tallbuilding-city12,tallbuilding,4,0.2042873793,0.7333333333
tallbuilding-city30,tallbuilding,1,0.06658328118,0.1166666667
tallbuilding-city30,tallbuilding,2,0.08504900548,0.2033333333
tallbuilding-city30,tallbuilding,3,0.2369247419,0.4266666667
tallbuilding-city30,tallbuilding,4,0.2253885534,0.64
tallbuilding-city5,tallbuilding,1,0.01154700538,0.08666666667
tallbuilding-city5,tallbuilding,2,0.07810249676,0.19
tallbuilding-city5,tallbuilding,3,0.1418919777,0.3266666667
tallbuilding-city5,tallbuilding,4,0.1258305739,0.5166666667
tallbuilding-city7,tallbuilding,1,0.2030599255,0.2366666667
tallbuilding-city7,tallbuilding,2,0.242693222,0.33
tallbuilding-city7,tallbuilding,3,0.2569695183,0.4866666667
tallbuilding-city7,tallbuilding,4,0.2482606158,0.6966666667
tallbuilding-exp19,tallbuilding,1,0.06027713773,0.1566666667
tallbuilding-exp19,tallbuilding,2,0.1743559577,0.28
tallbuilding-exp19,tallbuilding,3,0.2236813209,0.4533333333
tallbuilding-exp19,tallbuilding,4,0.2570992026,0.59
tallbuilding-sky34,tallbuilding,1,0.1011599394,0.1666666667
tallbuilding-sky34,tallbuilding,2,0.100166528,0.2133333333
tallbuilding-sky34,tallbuilding,3,0.2829016319,0.3966666667
tallbuilding-sky34,tallbuilding,4,0.308058436,0.6
tallbuilding-urb133,tallbuilding,1,0.00577350269,0.09666666667
tallbuilding-urb133,tallbuilding,2,0.07094598885,0.2233333333
tallbuilding-urb133,tallbuilding,3,0.1569500982,0.3833333333
tallbuilding-urb133,tallbuilding,4,0.1887679351,0.5633333333
tallbuilding-urb246,tallbuilding,1,0.05567764363,0.15
tallbuilding-urb246,tallbuilding,2,0.1058300524,0.32
tallbuilding-urb246,tallbuilding,3,0.2444040371,0.4866666667
tallbuilding-urb246,tallbuilding,4,0.2136195996,0.6933333333
tallbuilding-urb522,tallbuilding,1,0.03055050463,0.1166666667
tallbuilding-urb522,tallbuilding,2,0.07211102551,0.21
tallbuilding-urb522,tallbuilding,3,0.1137248141,0.4833333333
tallbuilding-urb522,tallbuilding,4,0.1443375673,0.8366666667
tallbuilding-urb529,tallbuilding,1,0.1609347694,0.22
tallbuilding-urb529,tallbuilding,2,0.08020806277,0.1266666667
tallbuilding-urb529,tallbuilding,3,0.2814841618,0.4033333333
tallbuilding-urb529,tallbuilding,4,0.1852025918,0.77
tallbuilding-urb731,tallbuilding,1,0.4291076011,0.2866666667
tallbuilding-urb731,tallbuilding,2,0.4025336425,0.3533333333
tallbuilding-urb731,tallbuilding,3,0.3370954365,0.4733333333
tallbuilding-urb731,tallbuilding,4,0.2454248018,0.6366666667
tallbuilding-urban1015,tallbuilding,1,0.02516611478,0.1033333333
tallbuilding-urban1015,tallbuilding,2,0.06027713773,0.1533333333
tallbuilding-urban1015,tallbuilding,3,0.2836077103,0.4033333333
tallbuilding-urban1015,tallbuilding,4,0.3150132272,0.5966666667
tallbuilding-urban1044,tallbuilding,1,0.1973153145,0.2866666667
tallbuilding-urban1044,tallbuilding,2,0.1955334583,0.4266666667
tallbuilding-urban1044,tallbuilding,3,0.3008875759,0.5233333333
tallbuilding-urban1044,tallbuilding,4,0.3328663395,0.66
tallbuilding-urban1048,tallbuilding,1,0.03785938897,0.1333333333
tallbuilding-urban1048,tallbuilding,2,0.1153256259,0.24
tallbuilding-urban1048,tallbuilding,3,0.2165640783,0.48
tallbuilding-urban1048,tallbuilding,4,0.225166605,0.7
tallbuilding-urban1081,tallbuilding,1,0.1484362939,0.2266666667
tallbuilding-urban1081,tallbuilding,2,0.1823001189,0.3033333333
tallbuilding-urban1081,tallbuilding,3,0.2557994006,0.4333333333
tallbuilding-urban1081,tallbuilding,4,0.3350124376,0.6266666667
tallbuilding-urban1110,tallbuilding,1,0.1571623365,0.25
tallbuilding-urban1110,tallbuilding,2,0.2138535324,0.3633333333
tallbuilding-urban1110,tallbuilding,3,0.2478574859,0.5366666667
tallbuilding-urban1110,tallbuilding,4,0.2554081701,0.7133333333
tallbuilding-urban1126,tallbuilding,1,0.0692820323,0.16
tallbuilding-urban1126,tallbuilding,2,0.07234178138,0.2266666667
tallbuilding-urban1126,tallbuilding,3,0.09018499506,0.6866666667
tallbuilding-urban1126,tallbuilding,4,0.02081665999,0.8266666667
tallbuilding-urban1202,tallbuilding,1,0.1734935157,0.29
tallbuilding-urban1202,tallbuilding,2,0.1443375673,0.5333333333
tallbuilding-urban1202,tallbuilding,3,0.01,0.9
tallbuilding-urban1202,tallbuilding,4,0.03055050463,0.9566666667
tallbuilding-urban16,tallbuilding,1,0.01732050808,0.15
tallbuilding-urban16,tallbuilding,2,0.07937253933,0.28
tallbuilding-urban16,tallbuilding,3,0.07,0.79
tallbuilding-urban16,tallbuilding,4,0.03605551275,0.9
tallbuilding-urban28,tallbuilding,1,0.130511813,0.2266666667
tallbuilding-urban28,tallbuilding,2,0.219317122,0.36
tallbuilding-urban28,tallbuilding,3,0.3496188401,0.6033333333
tallbuilding-urban28,tallbuilding,4,0.2778488798,0.81
tallbuilding-urban45,tallbuilding,1,0.05196152423,0.17
tallbuilding-urban45,tallbuilding,2,0.06110100927,0.2466666667
tallbuilding-urban45,tallbuilding,3,0.1365039682,0.4766666667
tallbuilding-urban45,tallbuilding,4,0.07571877794,0.8333333333
tallbuilding-urban73,tallbuilding,1,0.08185352772,0.28
tallbuilding-urban73,tallbuilding,2,0.1101514109,0.4966666667
tallbuilding-urban73,tallbuilding,3,0.03785938897,0.8133333333
tallbuilding-urban73,tallbuilding,4,0.06429100507,0.9533333333
tallbuilding-urban787,tallbuilding,1,0.07234178138,0.1066666667
tallbuilding-urban787,tallbuilding,2,0.1607275127,0.1766666667
tallbuilding-urban787,tallbuilding,3,0.3707200201,0.6066666667
tallbuilding-urban787,tallbuilding,4,0.3377869151,0.74
tallbuilding-urban828,tallbuilding,1,0.1153256259,0.15
tallbuilding-urban828,tallbuilding,2,0.1342882472,0.2566666667
tallbuilding-urban828,tallbuilding,3,0.200748599,0.7
tallbuilding-urban828,tallbuilding,4,0.01527525232,0.9166666667
tallbuilding-urban983,tallbuilding,1,0.04509249753,0.1833333333
tallbuilding-urban983,tallbuilding,2,0.03055050463,0.3033333333
tallbuilding-urban983,tallbuilding,3,0.2074447718,0.6566666667
tallbuilding-urban983,tallbuilding,4,0.1761628035,0.8166666667
